	participant	sentence_number	sentence_index	sentence_order	critical_reached	critical_index	critical_target	critical_distractor	critical_target_word	critical_distractor_word	target_length	condition	condition_label	ortho_similarity	phono_similarity	critical_target_freq	critical_distractor_freq	critical_target_word_freq	critical_distractor_word_freq	block_acc	block_RT	pair_distractor	pair_correct	target_pos	target_pos_verbose	resp	resp_verbose	resp_RT	resp_acc	prev_pos	prev_resp	condition_verbose	inv_RT	ortho_center	phono_center
19248	126	43	9	1	1.0	9	碗	苑	碗	苑	1	2	orth_sim	1	0	3.0588	1.9731	2.9112	1.9445	1	16300	苑	碗	1	R	1	R	717	1	0	0	O+P-	-1.394700139470014	0.5	-0.5
19256	126	44	5	56	1.0	5	耗	勺	耗子.	勺子	3	3	phon_sim	0	1	2.9122	2.5366	0.0	2.1847	1	9283	勺子.	耗子.	1	R	1	R	443	1	0	0	O-P+	-2.2573363431151243	-0.5	0.5
19261	126	45	4	80	1.0	4	烛	浊	蜡烛	蜡浊	2	1	both_sim	1	1	2.8235	1.5798	2.7101	0.0	1	5616	蜡浊	蜡烛	1	R	1	R	864	1	1	1	O+P+	-1.1574074074074074	0.5	0.5
19268	126	46	5	13	1.0	5	耳	叫	耳机	叫机	2	4	both_dif	0	0	3.5981	4.6156	2.2553	0.0	1	7317	叫机	耳机	1	R	1	R	486	1	0	0	O-P-	-2.05761316872428	-0.5	-0.5
19281	126	47	9	54	1.0	9	饿	恍	饿	恍	1	4	both_dif	0	0	3.5232	1.9777	3.4688	0.8451	1	10367	恍	饿	0	L	0	L	400	1	1	1	O-P-	-2.5	-0.5	-0.5
19290	126	49	5	65	1.0	5	拒	巨	拒绝	巨绝	2	1	both_sim	1	1	3.5422	3.4947	3.4594	0.0	1	5884	巨绝	拒绝	0	L	0	L	464	1	1	1	O+P+	-2.1551724137931036	0.5	0.5
19294	126	50	2	44	1.0	2	分	芸	分手	芸手	2	2	orth_sim	1	0	4.6848	1.6335	3.3341	0.0	1	8050	芸手	分手	0	L	0	L	632	1	1	1	O+P-	-1.5822784810126582	0.5	-0.5
19313	126	52	6	24	1.0	6	噪	燥	噪音.	燥音	3	1	both_sim	1	1	2.6902	2.4548	0.0	0.0	1	7217	燥音.	噪音.	1	R	1	R	969	1	0	0	O+P+	-1.0319917440660475	0.5	0.5
19323	126	53	9	30	1.0	9	健	剑	健身.	剑身	3	3	phon_sim	0	1	3.6176	3.187	0.0	0.0	1	10167	剑身.	健身.	0	L	0	L	1075	1	1	1	O-P+	-0.9302325581395349	-0.5	0.5
19333	126	55	7	82	1.0	7	中	锿	中间	锿间	2	4	both_dif	0	0	4.8435	0.301	3.2025	0.0	1	8283	锿间	中间	1	R	1	R	822	1	1	1	O-P-	-1.2165450121654502	-0.5	-0.5
19343	126	56	8	8	1.0	8	仪	颐	仪.	颐	2	3	phon_sim	0	1	3.3851	1.6902	0.0	1.4314	1	9300	颐.	仪.	0	L	0	L	611	1	0	0	O-P+	-1.6366612111292962	-0.5	0.5
19352	126	57	8	63	1.0	8	持	峙	主持人。	主峙人	4	1	both_sim	1	1	4.2381	1.9031	0.0	0.0	1	7817	主峙人。	主持人。	0	L	0	L	653	1	0	0	O+P+	-1.5313935681470139	0.5	0.5
19359	126	58	6	83	1.0	6	思	恙	思念	恙念	2	2	orth_sim	1	0	4.5423	2.2068	2.2148	0.0	1	7117	恙念	思念	0	L	0	L	738	1	1	1	O+P-	-1.3550135501355014	0.5	-0.5
19366	126	59	5	49	1.0	5	挤	侪	挤	侪	1	2	orth_sim	1	0	3.1578	0.0	2.9528	0.0	1	8200	侪	挤	1	R	1	R	674	1	1	1	O+P-	-1.4836795252225519	0.5	-0.5
19378	126	60	8	16	1.0	8	抬	荫	抬	荫	1	4	both_dif	0	0	3.1749	1.959	3.0212	1.301	1	12133	荫	抬	1	R	1	R	570	1	1	1	O-P-	-1.7543859649122806	-0.5	-0.5
19389	126	61	6	17	1.0	6	蹭	成	蹭	成	1	3	phon_sim	0	1	2.4609	4.7878	2.1523	4.0983	1	7967	成	蹭	0	L	0	L	591	1	1	1	O-P+	-1.6920473773265652	-0.5	0.5
19398	126	62	6	74	1.0	6	椅	乙	椅子.	乙子	3	3	phon_sim	0	1	3.3255	2.3385	0.0	0.0	1	6782	乙子.	椅子.	0	L	0	L	485	1	0	0	O-P+	-2.0618556701030926	-0.5	0.5
19402	126	63	3	12	1.0	3	促	剜	促进	剜进	2	4	both_dif	0	0	2.8261	0.9542	1.9638	0.0	1	6233	剜进	促进	0	L	0	L	633	1	1	1	O-P-	-1.5797788309636651	-0.5	-0.5
19419	126	65	11	81	1.0	11	提	惕	提	惕	1	1	both_sim	1	1	4.3807	2.5302	3.7229	1.0	1	12984	惕	提	0	L	0	L	590	1	0	0	O+P+	-1.694915254237288	0.5	0.5
19427	126	66	5	95	1.0	5	唱	娼	唱歌.	娼歌	3	1	both_sim	1	1	4.0763	2.0414	0.0	0.0	1	6550	娼歌.	唱歌.	1	R	1	R	1033	1	1	1	O+P+	-0.968054211035818	0.5	0.5
19435	126	67	7	72	1.0	7	溪	演	溪流	演流	2	2	orth_sim	1	0	2.5079	4.3687	1.2553	0.0	1	8500	演流	溪流	0	L	0	L	759	1	0	0	O+P-	-1.3175230566534915	0.5	-0.5
19452	126	69	6	28	1.0	6	铝	礼	铝	礼	1	3	phon_sim	0	1	2.0828	4.1694	1.9395	2.9315	1	7933	礼	铝	0	L	0	L	948	1	0	0	O-P+	-1.0548523206751055	-0.5	0.5
19464	126	70	10	64	1.0	10	憎	铛	憎恶。	铛恶	3	3	phon_sim	0	1	2.7067	2.2095	0.0	0.0	1	10749	铛恶。	憎恶。	0	L	0	L	759	1	0	0	O-P+	-1.3175230566534915	-0.5	0.5
19470	126	71	5	33	1.0	5	沿	治	沿岸	治岸	2	2	orth_sim	1	0	2.943	4.077	1.5441	0.0	1	7617	治岸	沿岸	0	L	0	L	969	1	0	0	O+P-	-1.0319917440660475	0.5	-0.5
19477	126	72	4	10	1.0	4	根	肟	根.	肟	2	4	both_dif	0	0	4.2766	0.4771	0.0	0.4771	1	4983	肟.	根.	1	R	1	R	590	1	1	1	O-P-	-1.694915254237288	-0.5	-0.5
19485	126	73	7	78	1.0	7	昏	昆	昏暗	昆暗	2	1	both_sim	1	1	3.273	2.7259	1.6128	0.0	1	8850	昆暗	昏暗	0	L	0	L	843	1	1	1	O+P+	-1.1862396204033214	0.5	0.5
19495	126	74	8	51	1.0	8	滥	湛	滥用.	湛用	3	1	both_sim	1	1	2.7404	1.9031	0.0	0.0	1	9165	湛用.	滥用.	0	L	0	L	801	1	1	1	O+P+	-1.2484394506866416	0.5	0.5
19498	126	75	2	5	1.0	2	俯	剜	俯身	剜身	2	4	both_dif	0	0	2.4829	0.9542	1.4914	0.0	1	7400	剜身	俯身	0	L	0	L	1517	1	0	0	O-P-	-0.6591957811470006	-0.5	-0.5
19517	126	77	6	22	1.0	6	弹	袒	子弹	子袒	2	3	phon_sim	0	1	4.0592	2.0294	3.3959	0.0	1	9833	子袒	子弹	0	L	0	L	1138	1	1	1	O-P+	-0.8787346221441125	-0.5	0.5
19530	126	78	9	23	1.0	9	红	控	粉红	粉控	2	3	phon_sim	0	1	3.8742	4.0743	2.415	0.0	1	9083	粉控	粉红	1	R	1	R	611	1	0	0	O-P+	-1.6366612111292962	-0.5	0.5
19536	126	79	4	41	1.0	4	昆	昱	昆虫.	昱虫	3	2	orth_sim	1	0	2.7259	1.3222	0.0	0.0	1	4949	昱虫.	昆虫.	0	L	0	L	1117	1	0	0	O+P-	-0.8952551477170994	0.5	-0.5
19542	126	80	5	15	1.0	5	饺	尹	饺子	尹子	2	4	both_dif	0	0	1.9542	2.1399	1.7324	0.0	1	6050	尹子	饺子	1	R	1	R	507	1	1	1	O-P-	-1.9723865877712032	-0.5	-0.5
19550	126	81	6	39	1.0	6	娟	绢	娟,	绢	2	1	both_sim	1	1	1.9494	1.8921	0.0	1.6902	1	9117	绢,	娟,	0	L	0	L	1602	1	0	0	O+P+	-0.6242197253433208	0.5	0.5
19565	126	83	9	19	1.0	9	慰	沧	安慰	安沧	2	4	both_dif	0	0	3.1284	1.6021	2.8927	0.0	1	11250	安沧	安慰	0	L	0	L	548	1	1	1	O-P-	-1.8248175182481752	-0.5	-0.5
19575	126	84	7	2	1.0	7	脐	胺	脐带.	胺带	3	2	orth_sim	1	0	2.2304	2.2201	0.0	0.0	1	10765	胺带.	脐带.	0	L	0	L	1327	1	1	1	O+P-	-0.7535795026375283	0.5	-0.5
19596	126	86	7	11	1.0	7	荞	翘	荞麦	翘麦	2	3	phon_sim	0	1	1.415	2.7466	1.3979	0.0	1	8884	翘麦	荞麦	1	R	1	R	1054	1	0	0	O-P+	-0.9487666034155597	-0.5	0.5
19604	126	87	6	84	1.0	6	哇	桂	哇	桂	1	2	orth_sim	1	0	4.0156	2.3802	3.9979	1.5051	1	9466	桂	哇	0	L	0	L	738	1	1	1	O+P-	-1.3550135501355014	0.5	-0.5
19611	126	88	1	21	1.0	1	浩	瘟	浩浩荡荡	瘟瘟荡荡	4	4	both_dif	0	0	2.7284	2.4166	0.301	0.0	1	5783	瘟瘟荡荡	浩浩荡荡	1	R	1	R	1117	1	1	1	O-P-	-0.8952551477170994	-0.5	-0.5
19635	126	93	4	91	1.0	4	温	愠	温度	愠度	2	2	orth_sim	1	0	3.6838	0.4771	2.6304	0.0	1	8400	愠度	温度	1	R	1	R	632	1	0	0	O+P-	-1.5822784810126582	0.5	-0.5
19647	126	94	7	36	1.0	7	岗	港	岗	港	1	3	phon_sim	0	1	2.7832	3.0948	2.0792	2.6096	1	8451	港	岗	1	R	1	R	632	1	1	1	O-P+	-1.5822784810126582	-0.5	0.5
19652	126	95	3	42	1.0	3	宛	羁	宛如	羁如	2	4	both_dif	0	0	2.1399	2.2175	1.699	0.0	1	6350	羁如	宛如	0	L	0	L	969	1	0	0	O-P-	-1.0319917440660475	-0.5	-0.5
19678	127	1	10	40	1.0	10	柱	述	天柱,	天述	3	3	phon_sim	0	1	2.7412	3.386	0.0	0.0	1	16317	天述,	天柱,	1	R	1	R	1495	1	1	1	O-P+	-0.6688963210702341	-0.5	0.5
19689	127	2	7	73	1.0	7	文	这	作文	作这	2	2	orth_sim	1	0	4.1522	5.802	1.7993	0.0	1	17483	作这	作文	1	R	1	R	1137	1	1	1	O+P-	-0.8795074758135444	0.5	-0.5
19703	127	4	10	25	1.0	10	秘	璜	秘密	璜密	2	4	both_dif	0	0	3.9054	1.4472	3.6991	0.0	1	32400	璜密	秘密	0	L	0	L	569	1	0	0	O-P-	-1.757469244288225	-0.5	-0.5
19711	127	5	5	95	1.0	5	拮	诘	拮据。	诘据	3	1	both_sim	1	1	1.1139	1.2304	0.0	0.0	1	10466	诘据。	拮据。	1	R	1	R	1706	1	1	1	O+P+	-0.5861664712778429	0.5	0.5
19717	127	6	5	44	1.0	5	酩	明	酩酊大醉。	明酊大醉	5	3	phon_sim	0	1	1.7993	4.8435	0.0	0.0	1	10783	明酊大醉。	酩酊大醉。	1	R	1	R	2422	1	1	1	O-P+	-0.41288191577208916	-0.5	0.5
19739	127	8	10	92	1.0	10	枉	析	冤枉,	冤析	3	2	orth_sim	1	0	2.2041	3.2536	0.0	0.0	1	21815	冤析,	冤枉,	1	R	1	R	1558	1	0	0	O+P-	-0.6418485237483954	0.5	-0.5
19744	127	9	2	39	1.0	2	治	置	治病,	置病	3	3	phon_sim	0	1	4.077	3.9547	0.0	0.0	1	5083	置病,	治病,	0	L	0	L	737	1	1	1	O-P+	-1.3568521031207599	-0.5	0.5
19751	127	10	4	82	1.0	4	央	泱	中央	中泱	2	1	both_sim	1	1	2.9499	0.7782	2.9053	0.0	1	12416	中泱	中央	0	L	0	L	1095	1	0	0	O+P+	-0.91324200913242	0.5	0.5
19760	127	11	4	91	1.0	4	汪	酗	汪汪	酗酗	2	4	both_dif	0	0	2.4048	2.6937	1.7076	0.0	1	8984	酗酗	汪汪	1	R	1	R	737	1	0	0	O-P-	-1.3568521031207599	-0.5	-0.5
19773	127	12	9	33	1.0	9	吹	摁	吹出	摁出	2	4	both_dif	0	0	3.4048	1.7559	0.0	0.0	1	18783	摁出	吹出	0	L	0	L	674	1	1	1	O-P-	-1.4836795252225519	-0.5	-0.5
19788	127	13	10	34	1.0	10	悉	息	熟悉	熟息	2	1	both_sim	1	1	3.1697	4.2812	3.0867	0.0	1	16817	熟息	熟悉	1	R	1	R	927	1	1	1	O+P+	-1.0787486515641855	0.5	0.5
19795	127	14	4	54	1.0	4	栖	七	栖	七	1	3	phon_sim	0	1	2.2148	3.6121	1.5682	3.2949	1	7683	七	栖	0	L	0	L	485	1	1	1	O-P+	-2.0618556701030926	-0.5	0.5
19802	127	15	5	57	1.0	5	仗	仪	仗	仪	1	2	orth_sim	1	0	2.9201	3.3851	2.4265	2.5105	1	12316	仪	仗	0	L	0	L	1305	1	1	1	O+P-	-0.7662835249042146	0.5	-0.5
19815	127	16	11	80	1.0	11	殃	秩	遭殃	遭秩	2	2	orth_sim	1	0	2.0569	2.5453	1.9085	0.0	1	18616	遭秩	遭殃	1	R	1	R	1137	1	0	0	O+P-	-0.8795074758135444	0.5	-0.5
19822	127	17	5	6	1.0	5	王	网	王	网	1	3	phon_sim	0	1	3.9882	3.7744	3.3122	2.9133	1	8167	网	王	0	L	0	L	758	1	1	1	O-P+	-1.3192612137203166	-0.5	0.5
19828	127	19	2	65	1.0	2	芹	液	芹菜	液菜	2	4	both_dif	0	0	1.8062	3.4582	1.5682	0.0	1	10550	液菜	芹菜	0	L	0	L	779	1	0	0	O-P-	-1.2836970474967908	-0.5	-0.5
19842	127	20	8	75	1.0	8	沼	铟	沼泽,	铟泽	3	4	both_dif	0	0	2.6365	0.301	0.0	0.0	1	17517	铟泽,	沼泽,	1	R	1	R	1222	1	0	0	O-P-	-0.8183306055646481	-0.5	-0.5
19857	127	21	11	12	1.0	11	苛	荷	苛刻.	荷刻	3	1	both_sim	1	1	2.4298	3.2418	0.0	0.0	1	19750	荷刻.	苛刻.	1	R	1	R	1727	1	0	0	O+P+	-0.5790387955993052	0.5	0.5
19865	127	22	7	31	1.0	7	纹	丸	皱纹	皱丸	2	3	phon_sim	0	1	3.5379	2.8871	2.0828	0.0	1	10450	皱丸	皱纹	1	R	1	R	1094	1	1	1	O-P+	-0.9140767824497258	-0.5	0.5
19901	127	25	18	69	1.0	18	哦	娥	哦,	娥	2	1	both_sim	1	1	4.8412	2.1239	0.0	1.301	1	31067	娥,	哦,	0	L	0	L	927	1	0	0	O+P+	-1.0787486515641855	0.5	0.5
19911	127	26	4	55	1.0	4	沐	剃	沐浴	剃浴	2	3	phon_sim	0	1	2.1335	2.6263	2.0899	0.0	1	13217	剃浴	沐浴	1	R	1	R	1264	1	1	1	O-P+	-0.7911392405063291	-0.5	0.5
19925	127	27	8	62	1.0	8	温	讫	温哥华	讫哥华	3	4	both_dif	0	0	3.6838	0.6021	1.9445	0.0	1	12450	讫哥华	温哥华	1	R	1	R	990	1	0	0	O-P-	-1.0101010101010102	-0.5	-0.5
19935	127	28	8	30	1.0	8	熬	痉	熬夜	痉夜	2	4	both_dif	0	0	3.006	2.2148	2.1004	0.0	1	14784	痉夜	熬夜	1	R	1	R	759	1	1	1	O-P-	-1.3175230566534915	-0.5	-0.5
19942	127	29	4	4	1.0	4	活	郭	生活	生郭	2	3	phon_sim	0	1	4.5825	2.0682	4.2019	0.0	1	17817	生郭	生活	1	R	1	R	885	1	1	1	O-P+	-1.1299435028248588	-0.5	0.5
19951	127	30	5	87	1.0	5	柱	驻	圆柱	圆驻	2	1	both_sim	1	1	2.7412	2.6444	1.1761	0.0	1	10483	圆驻	圆柱	1	R	1	R	1075	1	1	1	O+P+	-0.9302325581395349	0.5	0.5
19961	127	31	6	67	1.0	6	漆	漾	一片漆黑.	一片漾黑	5	2	orth_sim	1	0	2.8669	1.4624	0.0	0.0	1	11283	一片漾黑.	一片漆黑.	0	L	0	L	2463	1	0	0	O+P-	-0.4060089321965083	0.5	-0.5
19970	127	32	8	38	1.0	8	嗜	嗡	嗜好.	嗡好	3	2	orth_sim	1	0	2.49	2.3802	0.0	0.0	1	11017	嗡好.	嗜好.	0	L	0	L	1306	1	0	0	O+P-	-0.7656967840735069	0.5	-0.5
19979	127	34	6	66	1.0	6	响	抢	响了.	抢了	3	3	phon_sim	0	1	3.7749	3.6908	0.0	0.0	1	9733	抢了.	响了.	0	L	0	L	969	1	1	1	O-P+	-1.0319917440660475	-0.5	0.5
19993	127	35	13	70	1.0	13	洁	攫	洁	攫	1	3	phon_sim	0	1	3.3351	1.4771	2.2504	0.9031	1	17350	攫	洁	1	R	1	R	926	1	0	0	O-P+	-1.079913606911447	-0.5	0.5
20003	127	37	6	68	1.0	6	硌	铵	硌	铵	1	2	orth_sim	1	0	0.8451	1.6021	0.8451	1.2304	1	12617	铵	硌	1	R	1	R	1263	1	1	1	O+P-	-0.7917656373713381	0.5	-0.5
20010	127	38	4	93	1.0	4	肢	枝	四肢	四枝	2	1	both_sim	1	1	2.7889	2.699	2.0607	0.0	1	14533	四枝	四肢	0	L	0	L	1052	1	1	1	O+P+	-0.9505703422053232	0.5	0.5
20036	127	40	8	37	1.0	8	倦	倚	疲倦	疲倚	2	2	orth_sim	1	0	2.9717	1.9294	2.1584	0.0	1	17367	疲倚	疲倦	0	L	0	L	2274	1	0	0	O+P-	-0.4397537379067722	0.5	-0.5
20044	127	41	6	84	1.0	6	详	抑	详细	抑细	2	4	both_dif	0	0	3.0689	3.0039	2.8537	0.0	1	17583	抑细	详细	0	L	0	L	842	1	0	0	O-P-	-1.187648456057007	-0.5	-0.5
20060	127	42	8	60	1.0	8	温	问	温柔.	问柔	3	3	phon_sim	0	1	3.6838	4.8087	0.0	0.0	1	9250	问柔.	温柔.	1	R	1	R	695	1	0	0	O-P+	-1.4388489208633093	-0.5	0.5
20070	127	43	9	47	1.0	9	碗	衍	碗	衍	1	3	phon_sim	0	1	3.0588	2.2227	2.9112	0.301	1	16050	衍	碗	0	L	0	L	463	1	1	1	O-P+	-2.159827213822894	-0.5	0.5
20079	127	45	4	10	1.0	4	烛	冲	蜡烛	蜡冲	2	2	orth_sim	1	0	2.8235	3.8763	2.7101	0.0	1	8767	蜡冲	蜡烛	1	R	1	R	1327	1	1	1	O+P-	-0.7535795026375283	0.5	-0.5
20086	127	46	5	5	1.0	5	耳	而	耳机	而机	2	1	both_sim	1	1	3.5981	4.8601	2.2553	0.0	1	13367	而机	耳机	0	L	0	L	1032	1	1	1	O+P+	-0.9689922480620154	0.5	0.5
20103	127	48	7	28	1.0	7	鸭	胫	鸭	胫	1	4	both_dif	0	0	2.8739	1.7076	2.3284	1.0	1	11517	胫	鸭	0	L	0	L	2252	1	0	0	O-P-	-0.44404973357015987	-0.5	-0.5
20110	127	49	5	7	1.0	5	拒	柜	拒绝	柜绝	2	2	orth_sim	1	0	3.5422	3.2956	3.4594	0.0	1	12634	柜绝	拒绝	1	R	1	R	2674	1	0	0	O+P-	-0.3739715781600598	0.5	-0.5
20114	127	50	2	16	1.0	2	分	珍	分手	珍手	2	3	phon_sim	0	1	4.6848	3.4747	3.3341	0.0	1	11117	珍手	分手	0	L	0	L	738	1	1	1	O-P+	-1.3550135501355014	-0.5	0.5
20136	127	52	6	24	1.0	6	噪	嘤	噪音.	嘤音	3	2	orth_sim	1	0	2.6902	1.1761	0.0	0.0	1	7883	嘤音.	噪音.	1	R	1	R	758	1	0	0	O+P-	-1.3192612137203166	0.5	-0.5
20146	127	53	9	20	1.0	9	健	医	健身.	医身	3	4	both_dif	0	0	3.6176	4.4255	0.0	0.0	1	15400	医身.	健身.	1	R	1	R	863	1	1	1	O-P-	-1.1587485515643106	-0.5	-0.5
20153	127	54	6	90	1.0	6	守	寿	守	寿	1	1	both_sim	1	1	3.7948	2.8299	3.0997	2.5159	1	15799	寿	守	1	R	1	R	1390	1	1	1	O+P+	-0.7194244604316546	0.5	0.5
20165	127	55	7	13	1.0	7	中	仲	中间	仲间	2	1	both_sim	1	1	4.8435	2.0645	3.2025	0.0	1	11367	仲间	中间	0	L	0	L	948	1	0	0	O+P+	-1.0548523206751055	0.5	0.5
20175	127	56	8	86	1.0	8	仪	眶	仪.	眶	2	4	both_dif	0	0	3.3851	1.7853	0.0	1.0	1	11950	眶.	仪.	0	L	0	L	484	1	1	1	O-P-	-2.0661157024793386	-0.5	-0.5
20184	127	57	8	72	1.0	8	持	特	主持人。	主特人	4	2	orth_sim	1	0	4.2381	4.6833	0.0	0.0	0	10333	主特人。	主持人。	1	R	0	L	822	0	1	1	O+P-	-1.2165450121654502	0.5	-0.5
20191	127	58	6	89	1.0	6	思	施	思念	施念	2	3	phon_sim	0	1	4.5423	3.5138	2.2148	0.0	1	12151	施念	思念	0	L	0	L	905	1	1	1	O-P+	-1.1049723756906078	-0.5	0.5
20198	127	59	5	18	1.0	5	挤	剂	挤	剂	1	3	phon_sim	0	1	3.1578	3.4646	2.9528	2.9609	1	10550	剂	挤	0	L	0	L	842	1	0	0	O-P+	-1.187648456057007	-0.5	0.5
20210	127	60	8	49	1.0	8	抬	给	抬	给	1	2	orth_sim	1	0	3.1749	5.093	3.0212	5.069	1	14867	给	抬	1	R	1	R	1727	1	1	1	O+P-	-0.5790387955993052	0.5	-0.5
20221	127	61	6	48	1.0	6	蹭	悦	蹭	悦	1	4	both_dif	0	0	2.4609	2.8248	2.1523	1.4771	1	10683	悦	蹭	0	L	0	L	632	1	1	1	O-P-	-1.5822784810126582	-0.5	-0.5
20230	127	62	6	74	1.0	6	椅	疮	椅子.	疮子	3	4	both_dif	0	0	3.3255	2.2122	0.0	0.0	1	8600	疮子.	椅子.	1	R	1	R	885	1	0	0	O-P-	-1.1299435028248588	-0.5	-0.5
20234	127	63	3	51	1.0	3	促	俗	促进	俗进	2	1	both_sim	1	1	2.8261	3.077	1.9638	0.0	1	11067	俗进	促进	1	R	1	R	1410	1	1	1	O+P+	-0.7092198581560284	0.5	0.5
20259	127	65	11	76	1.0	11	提	援	提	援	1	2	orth_sim	1	0	4.3807	3.3558	3.7229	1.9823	1	16467	援	提	1	R	1	R	843	1	1	1	O+P-	-1.1862396204033214	0.5	-0.5
20267	127	66	5	26	1.0	5	唱	喂	唱歌.	喂歌	3	2	orth_sim	1	0	4.0763	4.0575	0.0	0.0	1	7117	喂歌.	唱歌.	1	R	1	R	947	1	0	0	O+P-	-1.0559662090813093	0.5	-0.5
20275	127	67	7	78	1.0	7	溪	昔	溪流	昔流	2	3	phon_sim	0	1	2.5079	2.4362	1.2553	0.0	1	11699	昔流	溪流	1	R	1	R	1200	1	0	0	O-P+	-0.8333333333333334	-0.5	0.5
20286	127	68	8	81	1.0	8	搪	塘	搪塞	塘塞	2	1	both_sim	1	1	1.716	2.2856	1.5315	0.0	1	16816	塘塞	搪塞	1	R	1	R	2295	1	0	0	O+P+	-0.4357298474945534	0.5	0.5
20294	127	69	6	2	1.0	6	铝	猿	铝	猿	1	4	both_dif	0	0	2.0828	2.2742	1.9395	1.9912	1	13234	猿	铝	0	L	0	L	969	1	1	1	O-P-	-1.0319917440660475	-0.5	-0.5
20305	127	71	5	59	1.0	5	沿	衍	沿岸	衍岸	2	3	phon_sim	0	1	2.943	2.2227	1.5441	0.0	1	11300	衍岸	沿岸	0	L	0	L	1748	1	0	0	O-P+	-0.5720823798627003	-0.5	0.5
20312	127	72	4	22	1.0	4	根	柑	根.	柑	2	1	both_sim	1	1	4.2766	1.6335	0.0	0.7782	1	7367	柑.	根.	0	L	0	L	884	1	0	0	O+P+	-1.1312217194570136	0.5	0.5
20320	127	73	7	0	1.0	7	昏	杳	昏暗	杳暗	2	2	orth_sim	1	0	3.273	1.3424	1.6128	0.0	1	13017	杳暗	昏暗	1	R	1	R	884	1	0	0	O+P-	-1.1312217194570136	0.5	-0.5
20330	127	74	8	71	1.0	8	滥	溢	滥用.	溢用	3	2	orth_sim	1	0	2.7404	2.4698	0.0	0.0	1	12833	溢用.	滥用.	0	L	0	L	1032	1	1	1	O+P-	-0.9689922480620154	0.5	-0.5
20333	127	75	2	45	1.0	2	俯	府	俯身	府身	2	1	both_sim	1	1	2.4829	3.6437	1.4914	0.0	1	7900	府身	俯身	1	R	1	R	948	1	1	1	O+P+	-1.0548523206751055	0.5	0.5
20346	127	77	6	11	1.0	6	弹	郁	子弹	子郁	2	4	both_dif	0	0	4.0592	3.0993	3.3959	0.0	1	13933	子郁	子弹	1	R	1	R	927	1	0	0	O-P-	-1.0787486515641855	-0.5	-0.5
20359	127	78	9	32	1.0	9	红	淤	粉红	粉淤	2	4	both_dif	0	0	3.8742	2.2967	2.415	0.0	1	13233	粉淤	粉红	1	R	1	R	653	1	0	0	O-P-	-1.5313935681470139	-0.5	-0.5
20365	127	79	4	85	1.0	4	昆	困	昆虫.	困虫	3	3	phon_sim	0	1	2.7259	3.7434	0.0	0.0	1	7999	困虫.	昆虫.	1	R	1	R	1138	1	1	1	O-P+	-0.8787346221441125	-0.5	0.5
20371	127	80	5	83	1.0	5	饺	铰	饺子	铰子	2	1	both_sim	1	1	1.9542	1.2553	1.7324	0.0	1	8616	铰子	饺子	1	R	1	R	1116	1	0	0	O+P+	-0.8960573476702509	0.5	0.5
20379	127	81	6	1	1.0	6	娟	媚	娟,	媚	2	2	orth_sim	1	0	1.9494	2.3032	0.0	1.7924	1	21517	媚,	娟,	0	L	0	L	1201	1	0	0	O+P-	-0.832639467110741	0.5	-0.5
20390	127	82	7	15	1.0	7	铅	铱	铅笔.	铱笔	3	2	orth_sim	1	0	2.6571	0.6021	0.0	0.0	1	13050	铱笔.	铅笔.	0	L	0	L	548	1	1	1	O+P-	-1.8248175182481752	0.5	-0.5
20400	127	83	9	53	1.0	9	慰	熨	安慰	安熨	2	1	both_sim	1	1	3.1284	2.1703	2.8927	0.0	1	19417	安熨	安慰	1	R	1	R	1600	1	0	0	O+P+	-0.625	0.5	0.5
20410	127	84	7	42	1.0	7	脐	笈	脐带.	笈带	3	3	phon_sim	0	1	2.2304	1.0414	0.0	0.0	1	9450	笈带.	脐带.	0	L	0	L	1306	1	0	0	O-P+	-0.7656967840735069	-0.5	0.5
20425	127	85	14	88	1.0	14	荧	筷	荧光	筷光	2	4	both_dif	0	0	2.2041	1.9638	1.7324	0.0	1	21867	筷光	荧光	0	L	0	L	695	1	1	1	O-P-	-1.4388489208633093	-0.5	-0.5
20434	127	86	7	17	1.0	7	荞	婴	荞麦	婴麦	2	4	both_dif	0	0	1.415	3.2243	1.3979	0.0	1	13150	婴麦	荞麦	1	R	1	R	947	1	0	0	O-P-	-1.0559662090813093	-0.5	-0.5
20442	127	87	6	9	1.0	6	哇	挖	哇	挖	1	3	phon_sim	0	1	4.0156	3.3393	3.9979	3.2345	1	14449	挖	哇	1	R	1	R	2485	1	0	0	O-P+	-0.4024144869215292	-0.5	0.5
20449	127	88	1	29	1.0	1	浩	诰	浩浩荡荡	诰诰荡荡	4	1	both_sim	1	1	2.7284	0.0	0.301	0.0	1	6383	诰诰荡荡	浩浩荡荡	0	L	0	L	1811	1	1	1	O+P+	-0.5521811154058531	0.5	0.5
20459	127	89	6	41	1.0	6	诽	谙	诽谤	谙谤	2	2	orth_sim	1	0	2.2201	1.4472	2.1761	0.0	1	11533	谙谤	诽谤	1	R	1	R	1306	1	1	1	O+P-	-0.7656967840735069	0.5	-0.5
20469	127	90	8	46	1.0	8	训	讹	训	讹	1	2	orth_sim	1	0	3.7087	1.3617	2.2355	0.6021	1	14500	讹	训	1	R	1	R	1284	1	0	0	O+P-	-0.778816199376947	0.5	-0.5
